FID,FID_1,OBJECTID,Parcel_ID,area_m2,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,image_date,edge,is_lowest_,SFHA_TF,STATIC_BFE,Under_fld
7555,25090,560346,4214-0000-0028-000,213.5379944,25079_29.1964378_-94.9817023_0_108.18.jpg,lXAs28MmZ5UdbNBInkXi5w,25079,0.340820000000000,335,477,391,3.257540038000000,1.917552402000000,33.847820790000000,-2.218834469000000,4.136386871000000,1.339987636000000,-0.034178074000000,29.196437800000002,-94.981702299999995,29.196352489999999,-94.981368119999999,2008,Not_at_edge,Y,T,11.000000000000000,Y
7556,25097,560353,4211-0000-0015-000,155.0559998,25098_29.1964338_-94.9861153_0_200.00.jpg,Cnm9pMt3oQUboIe5T0wWSA,25098,0.401855000000000,488,522,409,2.122475721000000,0.996972658000000,25.812981669999999,-2.479122065000000,3.476094723000000,1.125503063000000,0.072442760000000,29.196433790000000,-94.986115280000007,29.196221290000000,-94.986223870000003,2013,Not_at_edge,Y,T,11.000000000000000,Y
7557,25104,560360,4211-0000-0064-000,268.0740051,25105_29.1963995_-94.987711_0_178.26.jpg,t3xR4iFzo6qk2x7CiCCuXg,25105,0.898926000000000,455,367,236,4.791507140000000,3.689215675000000,22.235307880000001,0.247940794000000,3.441274881000000,1.102291465000000,0.049850269000000,29.196399499999998,-94.987711000000004,29.196198930000001,-94.987715449999996,2013,Not_at_edge,Y,T,11.000000000000000,N
7558,25106,560362,4214-0000-0056-000,243.8249969,25107_29.196342_-94.9835498_0_205.46.jpg,rlmMMlkyYax8vCuCuWxJxA,25107,0.792480000000000,415,342,212,6.202453064000000,4.763345288000000,22.557415540000001,0.660929249000000,4.102416039000000,1.439107776000000,0.021976869000000,29.196342000000001,-94.983549800000006,29.196160219999999,-94.983654090000002,2008,Not_at_edge,Y,T,11.000000000000000,N
7559,25115,560371,4214-0000-0045-000,206.8040009,25131_29.1957578_-94.9827718_0_10.24.jpg,DuOo4xPDz4WA9oOB-q2x_w,25131,0.489014000000000,405,574,408,3.243345250000000,1.674401153000000,17.633437499999999,-2.337574612000000,4.011975765000000,1.568944097000000,0.014652557000000,29.195757799999999,-94.982771799999995,29.195913930000000,-94.982736959999997,2008,Not_at_edge,Y,T,11.000000000000000,Y
7560,25116,560372,4214-0000-0010-000,151.4320068,25117_29.1957495_-94.9807709_0_338.68.jpg,fwUQm8-ISXr3LWlpsQvbKw,25117,0.375000000000000,147,493,371,2.795795730000000,1.637795618000000,23.972039870000000,-1.815447876000000,3.453243494000000,1.158000112000000,-0.163552082000000,29.195749500000002,-94.980770899999996,29.195935479999999,-94.980896709999996,2013,Not_at_edge,Y,T,11.000000000000000,Y
7561,25124,560380,4214-0000-0054-000,218.4170074,25125_29.1961066_-94.9832831_0_223.26.jpg,BVYxpP_JLh3YcsYn3Vj5sg,25125,0.379639000000000,530,337,207,6.355039598000000,4.890873553000000,22.495922140000001,0.733917357000000,4.156956196000000,1.464166045000000,0.102216677000000,29.196106600000000,-94.983283099999994,29.195973760000001,-94.983457979999997,2008,Not_at_edge,Y,T,11.000000000000000,N
7562,25126,560382,4211-0000-0057-000,231.7940063,25127_29.1955661_-94.9872854_0_359.11.jpg,xtm3E0y-Yub3pmsH5QCvew,25127,0.916016000000000,132,369,260,4.809358136000000,3.702949302000000,27.097878500000000,0.260738866000000,3.442210436000000,1.106408834000000,-0.173723771000000,29.195566100000001,-94.987285400000005,29.195806210000001,-94.987337819999993,2013,Not_at_edge,Y,T,11.000000000000000,N
7563,25127,560383,4211-0000-0032-000,190.6380005,25124_29.1955536_-94.9860925_0_314.26.jpg,A2z5ZGyml1ZLzGIb-GDMag,25124,0.828125000000000,467,480,414,1.904775402000000,0.428994319000000,44.152777430000000,-2.983476975000000,3.412471294000000,1.475781083000000,0.057851521000000,29.195553600000000,-94.986092499999998,29.195847640000000,-94.986398780000002,2013,Not_at_edge,Y,T,11.000000000000000,Y
7564,25128,560384,4211-0000-0058-000,268.5369873,25121_29.1955562_-94.9876789_0_27.23.jpg,1b98LfHGql13yWJDNCu2NQ,25121,0.801270000000000,497,348,252,5.275908523000000,4.239958339000000,30.085770310000001,0.732476049000000,3.507482290000000,1.035950184000000,0.079033312000000,29.195556199999999,-94.987678900000006,29.195786999999999,-94.987516080000006,2013,Not_at_edge,Y,T,11.000000000000000,N
7565,25135,560391,4208-0000-0035-000,139.9589996,25136_29.1958321_-94.9799956_0_234.29.jpg,UZiaQtGJSCQSTPAvWedlTQ,25136,0.347656000000000,697,653,456,1.766427856000000,0.682302456000000,15.041546170000000,-2.768183250000000,3.450485706000000,1.084125400000000,0.215695698000000,29.195832100000001,-94.979995599999995,29.195778310000001,-94.980137589999998,2013,Not_at_edge,Y,T,11.000000000000000,Y
7566,25139,560395,4213-0000-0033-000,252.0919952,25146_29.1956668_-94.9847688_0_95.18.jpg,Wt5AqGp1pSDgg5OWvfg54w,25146,0.877441000000000,319,354,269,5.385652783000000,4.127927067000000,33.862829929999997,0.684537413000000,3.443389654000000,1.257725716000000,-0.045324697000000,29.195666800000001,-94.984768799999998,29.195653029999999,-94.984420970000002,2013,Not_at_edge,Y,T,11.000000000000000,N
7567,25140,560396,4208-0000-0036-000,177.7220001,25141_29.1959646_-94.9804304_0_129.19.jpg,XWE7xvWEyJOFJS0rPslOgA,25141,0.555176000000000,675,388,281,4.441631387000000,3.369217227000000,27.745590150000002,-0.075890233000000,3.445107460000000,1.072414160000000,0.200666468000000,29.195964629999999,-94.980430389999995,29.195770950000000,-94.980249650000005,2013,Not_at_edge,Y,T,11.000000000000000,N
7568,25143,560399,4214-0000-0051-000,142.8390045,25144_29.1957919_-94.9828806_0_209.22.jpg,9Sr2zrQHzD7H6y2IGfBlPg,25144,0.457520000000000,528,364,259,5.938317953000000,4.357346831000000,28.113946729999999,0.390381156000000,3.966965675000000,1.580971122000000,0.100144815000000,29.195791939999999,-94.982880609999995,29.195584060000002,-94.983046239999993,2008,Not_at_edge,Y,T,11.000000000000000,N
7569,25159,560415,4211-0000-0038-000,254.2769928,25160_29.1956185_-94.9856785_0_177.64.jpg,pF7MyOcY2Czp4GqRwzXNug,25160,0.891113000000000,468,394,240,4.712919621000000,3.301935701000000,18.924145700000000,-0.144995661000000,3.446931362000000,1.410983920000000,0.059242222000000,29.195618499999998,-94.985678489999998,29.195447789999999,-94.985681999999997,2013,Not_at_edge,Y,T,11.000000000000000,N
7570,25163,560419,4211-0000-0051-000,183.4380035,25155_29.1955282_-94.9870226_0_157.18.jpg,I8vHzag3T0wFzygPaFT28A,25155,0.779297000000000,496,514,397,2.347315565000000,1.174217239000000,25.157167240000000,-2.274997219000000,3.449214458000000,1.173098326000000,0.078686607000000,29.195528220000000,-94.987022640000006,29.195312739999999,-94.986941369999997,2013,Not_at_edge,Y,T,11.000000000000000,Y
7571,25169,560425,4213-0000-0037-000,210.0549927,25170_29.1950197_-94.9841232_0_321.18.jpg,YkLwUXRk8fMR21Hu1ihPVw,25170,0.295654000000000,687,572,404,2.361183152000000,1.193524227000000,17.700781129999999,-2.271669760000000,3.465193987000000,1.167658925000000,0.208693907000000,29.195019700000000,-94.984123199999999,29.195162170000000,-94.984205439999997,2013,Not_at_edge,Y,T,11.000000000000000,Y
7572,25171,560427,4208-0000-0041-000,150.0390015,25166_29.1955704_-94.9810306_0_174.06.jpg,#NAME?,25166,0.637207000000000,403,519,421,1.646795214000000,0.534867347000000,29.688585239999998,-2.817141234000000,3.352008581000000,1.111927867000000,0.013606156000000,29.195570400000001,-94.981030599999997,29.195303630000002,-94.981003139999999,2013,Not_at_edge,Y,T,11.000000000000000,Y
7573,25178,560434,4211-0000-0041-000,110.5090027,25179_29.1947716_-94.9861729_0_310.24.jpg,CjJmodxjybsRQeMWCnB3bg,25179,0.941895000000000,721,397,257,4.322276862000000,3.225852163000000,21.348488390000000,-0.202997773000000,3.428849936000000,1.096424699000000,0.231287780000000,29.194771599999999,-94.986172900000000,29.194926410000001,-94.986303489999997,2013,Not_at_edge,Y,T,11.000000000000000,N
7574,25183,560439,4211-0000-0042-000,234.9980011,25186_29.1946087_-94.9864413_0_354.54.jpg,WX2efgDutWxFd5CfVZlrQA,25186,0.559082000000000,325,374,276,4.692905128000000,3.631862342000000,29.410055400000001,0.184549749000000,3.447312593000000,1.061042786000000,-0.040449507000000,29.194608700000000,-94.986441299999996,29.194871599999999,-94.986482219999999,2013,Not_at_edge,Y,T,11.000000000000000,N
7575,25187,560443,4208-0000-0044-000,223.9440002,25180_29.195303_-94.9814971_0_174.01.jpg,RZkf2qjkqmSZiPRQN9Cv8g,25180,0.604004000000000,616,488,400,2.127746417000000,1.068625404000000,33.117058360000001,-2.394948052000000,3.463573456000000,1.059121013000000,0.161173286000000,29.195303020000001,-94.981497070000003,29.195004709999999,-94.981516339999999,2013,Not_at_edge,Y,T,11.000000000000000,Y
7576,25189,560445,4217-0000-0002-000,206.1060028,25173_29.1951157_-94.984052_0_141.03.jpg,kIS_ziKj2pMgT1LzcrfyXg,25173,0.827148000000000,59,358,251,5.161793051000000,3.911086021000000,27.877133449999999,0.474304853000000,3.436781168000000,1.250707030000000,-0.222676072000000,29.195115720000000,-94.984051949999994,29.194959940000000,-94.983826919999998,2013,Not_at_edge,Y,T,11.000000000000000,N
7577,25200,560456,4213-0000-0023-000,215.5359955,25201_29.1949276_-94.9859065_0_144.98.jpg,dHW0GYI9WXPX2xj0f4tqBA,25201,0.898926000000000,143,259,55,5.738604072000000,4.678991440000000,14.460241300000000,1.233922842000000,3.445068598000000,1.059612632000000,-0.166267823000000,29.194927600000000,-94.985906499999999,29.194834620000002,-94.985802199999995,2013,Not_at_edge,Y,T,11.000000000000000,N
7578,25202,560458,4217-0000-0004-000,228.8690033,25203_29.1949332_-94.9842437_0_143.65.jpg,jUXVwr0KkcgpklVP5_4_ww,25203,0.414795000000000,369,379,155,4.684480837000000,3.479988626000000,12.988233340000001,0.036251119000000,3.443737507000000,1.204492211000000,-0.010466249000000,29.194933200000001,-94.984243699999993,29.194839550000001,-94.984163420000002,2013,Not_at_edge,Y,T,11.000000000000000,N
7579,25205,560461,4208-0000-0012-000,182.6020050,25206_29.1949638_-94.9803548_0_113.26.jpg,bRkP2K-lRssxB08R49bwWQ,25206,0.820801000000000,660,374,243,4.593537765000000,3.602242487000000,22.615781160000001,0.154957789000000,3.447284698000000,0.991295278000000,0.190259050000000,29.194963840000000,-94.980354809999994,29.194849269999999,-94.980162390000004,2013,Not_at_edge,Y,T,11.000000000000000,N
7580,25206,560462,4208-0000-0006-000,168.0160065,25199_29.1949439_-94.9792819_0_203.63.jpg,7GbAjYPyjD_bWTvsy7Wl1w,25199,0.872559000000000,287,398,292,4.324289440000000,3.286359667000000,27.508122980000000,-0.268117786000000,3.554477453000000,1.037929773000000,-0.067581960000000,29.194943899999998,-94.979281900000004,29.194710329999999,-94.979377510000006,2013,Not_at_edge,Y,T,11.000000000000000,N
7581,25208,560464,4213-0000-0022-000,190.3600006,25209_29.1948243_-94.9860826_0_130.53.jpg,gAPflpXhvNzBEIGRwuCiSQ,25209,0.318848000000000,552,506,411,1.935654808000000,0.832616855000000,30.832923610000002,-2.628309916000000,3.460926771000000,1.103037953000000,0.116695161000000,29.194824300000001,-94.986082600000003,29.194620140000001,-94.985867260000006,2013,Not_at_edge,Y,T,11.000000000000000,Y
7582,25210,560466,4208-0000-0024-000,175.5879974,25208_29.1945148_-94.9810745_0_293.77.jpg,gBRE_TvfIJ7HoWx9J6OBPw,25208,0.888672000000000,189,390,282,4.381809882000000,3.349383882000000,27.438107530000000,-0.113831708000000,3.463215590000000,1.032426000000000,-0.134894738000000,29.194514779999999,-94.981074520000007,29.194583179999999,-94.981345660000002,2013,Not_at_edge,Y,T,11.000000000000000,N
